web-scraper-order,web-scraper-start-url,Paginacja,Tytuł,Teksty
"1688744328-1","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","","Beatles Song Lyrics",""
"1688744331-2","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-youve-got-to-hide-your-love-away.htm","""You've Got To Hide Your Love Away""","Here I stand head in hand 

        Turn my face to the wall 

        If she's gone I can't go on 

        Feeling two foot small 

        Everywhere people stare 

        each and every day 

        I can see them laugh at me 

        And I hear them say"
"1688744334-3","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-youre-going-to-lose-that-girl.htm","""You're Going To Lose That Girl""","You're going to lose that girl 

        You're going to lose that girl 

        If you don't take her out tonight 

        she's going to change her mind 

        And I will take her out tonight 

        And I will treat her kind"
"1688744337-4","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-your-mother-should-know.htm","""Your Mother Should Know""","Let's all get up and dance to a song 

        that was a hit before your mother was born 

        Though she was born a long, long time ago 

        Your mother should know 

        Your mother should know"
"1688744340-5","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-young-blood.htm","""Young Blood""","Lyrics go here"
"1688744346-6","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-you-wont-see-me.htm","""You Won't See Me""","When I call you up 

        Your line's engaged 

        I have had enough 

        So act your age 

        We have lost the time 

        that was so hard to find 

        And I will lose my mind 

        If you won't see me 

        you won't see me"
"1688744349-7","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-you-really-got-a-hold-on-me.htm","""You Really Got A Hold On Me""","I don't like you 

        But I love you 

        See that I'm always 

        thinking of you 

        Oh, oh, oh, 

        you treat me badly 

        I love you madly 

        You really got a hold on me 

        You really got a hold on me, baby"
"1688744352-8","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-you-never-give-me-your-money.htm","""You Never Give Me Your Money""","You never give me your money 

        you only give me you funny paper 

        And in the middle of negotiation you break down"
"1688744355-9","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-you-like-me-too-much.htm","""You Like Me Too Much""","Though you're gone away this morning 

        you'll be back again tonight 

        telling me there'll be no next time 

        if I just don't treat you right 

        You'll never leave me and you know it's true 

        'Cause you like me too much and I like you"
"1688744361-10","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-you-know-my-name-look-up-the-number.htm","""You Know My Name (Look Up The Number)""","You know my name, look up the number 

        You know my name, look up the number 

        You, you know, you know my name 

        You, you know, you know my name"
"1688744364-11","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-you-cant-do-that.htm","""You Can't Do That""","I got something to say that might cause you pain 

        If I catch you talking to that boy again 

        I'm gonna let you down 

        and leave you flat 

        Because I told you before 

        oh, you can't do that"
"1688744367-12","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-yesterday.htm","""Yesterday""","Yesterday, all my troubles seemed so far away 

        Now it look as though they're here to stay 

        Oh, I believe in yesterday"
"1688744370-13","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-yes-it-is.htm","""Yes It Is""","If you wear red tonight 

        Remember what I said tonight 

        For red is color that my baby wore 

        and what's more it's true 

        Yes it is"
"1688744373-14","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-yer-blues.htm","""Yer Blues""","Yes I'm lonely wanna die 

        Yes I'm lonely wanna die 

        If I ain't dead already 

        Ooh, girl you know the reason why"
"1688744376-15","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-yellow-submarine-in-pepperland.htm","""Yellow Submarine In Pepperland""","Lyrics go here"
"1688744379-16","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-yellow-submarine.htm","""Yellow Submarine""","In the town where I was born 

        Lived a man who sailed to sea 

        And he told us of his life 

        In the land of submarines 

        So we sailed up to the sun 

        Till we found a sea of green 

        And we lived beneath the waves 

        in our yellow submarine"
"1688744382-17","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-words-of-love.htm","""Words Of Love""","Hold me close and tell me how you feel 

        Tell me love is real"
"1688744385-18","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-within-you-without-you.htm","""Within You Without You""","We were talking 

        about the space between us all 

        and people who hide themselves 

        behind a wall of illusion 

        never glimpse the truth 

        then it's far too late 

        when they pass away"
"1688744388-19","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-with-a-little-help-from-my-friends.htm","""With A Little Help From My Friends""","What would you think if I sang out of tune 

        Would you stand up and walk out on me 

        Lend me your ears and I'll sing you a song 

        And I'll try not o sing out of key"
"1688744391-20","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-wild-honey-pie.htm","""Wild Honey Pie""","Honey pie, honey pie 

        Honey pie, honey pie 

        Honey pie, honey pie 

        Honey pie, honey pie 

        I love you honey pie"
"1688744394-21","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-why-dont-we-do-it-in-the-road.htm","""Why Don't We Do It In The Road?""","Why don't we do it in the road 

        Why don't we do it in the road 

        Why don't we do it in the road 

        Why don't we do it in the road 

        No one will be watching us 

        Why don't we do it in the road 

        Why don't we do it in the road 

        Why don't we do it in the road 

        Why don't we do it in the road 

        Why don't we do it in the road 

        No one will be watching us 

        Why don't we do it in the road 

        Why don't we do it in the road 

        Why don't we do it in the road 

        Why don't we do it in the road 

        Why don't we do it in the road 

        No one will be watching us 

        Why don't we do it in the road"
"1688744397-22","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-while-my-guitar-gently-weeps.htm","""While My Guitar Gently Weeps""","I look at you all see the love there that's sleeping 

        While my guitar gently weeps 

        I look at the floor and I see it need sweeping 

        Still my guitar gently weeps"
"1688744400-23","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-when-im-sixty-four.htm","""When I'm Sixty Four""","When I get older losing my hair 

        many years from now 

        will you still be sending me a valentine 

        birthday greeting, bottle of wine 

        If I'd been out till quarter to three 

        would you lock the door 

        Will you still need me 

        Will you still feed me 

        When I'm sixty-four"
"1688744406-24","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-what-youre-doing.htm","""What You're Doing""","Look, what you're doing 

        I'm feeling blue and lonely 

        Would it be too much to ask of you 

        what you're doing to me"
"1688744409-25","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-what-goes-on.htm","""What Goes On""","What goes on in your heart? 

        What goes on in your mind? 

        You are tearing me apart 

        When you treat me so unkind 

        What goes on in your mind"
"1688744412-26","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-we-can-work-it-out.htm","""We Can Work It Out""","Try to see it my way 

        Do I have to keep on talking till I can't go on 

        While you see it your way 

        Run the risk of knowing that or love may soon be gone 

        We can work it out 

        We can work it out"
"1688744415-27","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-wait.htm","""Wait""","It's been a long time 

        Now I'm coming back home 

        I've been away now 

        Oh how I've been alone 

        Wait till I come back to your side 

        We'll forget the tears we've cried"
"1688744418-28","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-two-of-us.htm","""Two Of Us""","Two of us riding nowhere 

        spending someone's hard earned pay 

        You and me Sunday driving 

        Not arriving on our way back home 

        We're on our way back home 

        We're on our way home 

        We're going home"
"1688744421-29","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-twist-and-shout.htm","""Twist and Shout""","Well, shake it up baby now 

        Twist and shout 

        Come on, come on, come, come on baby now 

        Come on and work it on out 

        Well work it on out, honey 

        You know you look so good 

        You know you got me goin' now 

        Just like I know you would"
"1688744424-30","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-too-much-monkey-business.htm","""Too Much Monkey Business""","Lyrics go here"
"1688744427-31","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-tomorrow-never-knows.htm","""Tomorrow Never Knows""","Turn off your mind, relax 

        and float down stream 

        It is not dying 

        It is not dying"
"1688744430-32","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-to-know-her-is-to-love-her.htm","""To Know Her Is To Love Her""","Lyrics go here"
"1688744433-33","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-till-there-was-you.htm","""Till There Was You""","There were bells on a hill 

        But I never heard them ringing 

        No, I never heard them at all 

        Till there was you"
"1688744436-34","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-ticket-to-ride.htm","""Ticket To Ride""","I think I'm gonna be sad, I think it's today, Yeah 

        The girl that's driving me mad is going away 

        She's got a ticket to ride 

        She's got a ticket to ride 

        She's got a ticket to ride 

        but she don't care"
"1688744439-35","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-three-cool-cats.htm","""Three Cool Cats""","Three cool cats, 

three cool cats 

are coming up in a beat up car, 

spitting up a lift of candy bar 

talking on about how sharp they are. 

Three cool cats. 



Three cool chicks 

are walking down the street 

swinging their hips, 

splitting up a bag of potatoe chips 

I think cool cats really did flip. 

Three cool chicks 

Three cool chicks. 



Well up came that first cool cat, 

he said: man look at that. 

Man, do you see what I see? 

Well I want that middle chick 

I want that little chick. 

Hey man save once chick for me. 



Well three cool chicks. 

Three cool chicks. 



Well they love like 

angels from up above 

and three cool cats 

really fell in love. 

But three cool chicks 

made three fools out of 

three cool cats. 

Three cool cats. 



Well up came that first cool cat, 

he said: man look at that. 

man do you see what I see? 

Well I want that middle chick, 

I want that little chick. 

Hey man, save one chick for me. 



Three cool chicks. 

Three cool chicks. 

They look like 

angels from up above 

and three cool cats 

really fell in love. 

And three cool chicks 

made three fools out of 

three cool cats. 

Three cool cats. 

Three cool cats. 

Three cool cats."
"1688744442-36","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-this-boy.htm","""This Boy""","That boy took my love away 

        Oh, he'll regret it some day 

        But this boy wants you back again"
"1688744445-37","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-think-for-yourself.htm","""Think For Yourself""","I've got a word or two 

        To say about the things that you do 

        You're telling all those lies 

        About the good things that we can have 

        if we close our eyes"
"1688744448-38","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-things-we-said-today.htm","""Things We Said Today""","You say you will love me 

        If I have to go 

        You'll be thinking of me 

        somehow I will know 

        Someday when I'm lonely 

        wishing you weren't so far away 

        Then I will remember 

        Things we said today"
"1688744451-39","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-There-s-a-place.htm","""There's a Place""","There, there's a place 

        where I can go 

        when I feel low 

        when I feel blue 

        And it's my mind 

        and there's time 

        When I'm alone 

        I think of you 

        the things you do 

        Go round my head 

        the things you've said"
"1688744454-40","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-the-word.htm","""The Word""","Say the word and you'll be free 

        Say the word and be like me 

        Say the word I'm thinking of 

        Have you heard the word is love? 

        It's so fine, It's sunshine 

        It's the word, love 

        In the beginning I misunderstood 

        But now I've got it, the word is good"
"1688744457-41","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-the-sheik-of-araby.htm","""The Sheik Of Araby""","I'm the Sheik of Araby,

Your love belongs to me.

At night when you're asleep

Into your tent I'll creep.



And the stars that shine above,

Will light our way to love.

You'll roam this land with me,

I'm the Sheik of Araby.



Oh, I'm the Sheik of Araby

And all the women worship me.

You should see them follow me around. Not bad.

Even wives of all the other sheiks, 

They beg to kiss my rosy cheeks

And that ain't bad -- in fact, that's good, I've found. I'm a cad!

When I lay down to sleep

I'm counting girls instead of sheep

From my harem I can't scare 'em out. Why should I? 

They're beauties from all races, 

And some have pretty faces.

I'm the Sheik who knows what love is all about."
"1688744460-42","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-the-night-before.htm","""The Night Before""","We said our good-byes 

        Love was in your eyes 

        Now today I find 

        You have changed your mind 

        Treat me like you did the night before"
"1688744463-43","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-the-long-and-winding-road.htm","""The Long And Winding Road""","The long and winding road 

        that leads to your door 

        will never disappear 

        I've seen that road before 

        It always leads me her 

        Lead me to you door"
"1688744466-44","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-the-inner-light.htm","""The Inner Light""","Without going out of my door 

        I can know all things of earth 

        Without looking out of my window 

        I could know the ways of heaven"
"1688744469-45","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-the-honeymoon-song.htm","""The Honeymoon Song""","Lyrics go here"
"1688744472-46","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-the-hippy-hippy-shake.htm","""The Hippy Hippy Shake""","Lyrics go here"
"1688744475-47","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-the-fool-on-the-hill.htm","""The Fool On The Hill""","Day after day alone on the hill 

        The man with the foolish grin 

        is keeping perfectly still 

        But nobody wants to know him 

        They can see that he's just a fool 

        And he never gives an answer"
"1688744478-48","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-the-end.htm","""The End""","Oh yeah, all right 

        Are you gonna be in my dreams tonight"
"1688744481-49","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-the-continuing-story-of-bungalow-bill.htm","""The Continuing Story Of Bungalow Bill""","Hey, Bungalow Bill 

        What did you kill, Bungalow Bill 

        Hey Bungalow Bill 

        What did you kill, Bungalow Bill"
"1688744484-50","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-the-ballad-of-john-and-yoko.htm","""The Ballad Of John And Yoko""","Standing in the dock at Southampton 

        trying to get to Holland or France 

        The man in the mac said 

        you've got to go back 

        You know they didn't even give us a chance"
"1688744487-51","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-thats-alright-mama.htm","""That's Alright (Mama)""","Lyrics go here"
"1688744490-52","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-thatll-be-the-day.htm","""That’ll Be The Day""","Well that'll be the day 

when you say goodbye 

Yeah that'll be the day 

when you make me cry 

You say you're gonna leave, 

you know it's a lie 

'cos that'll be the day 

when I die 



Well you gave me all your loving 

and all your turtle doving, 

all your hugs and kisses 

and your money too 

You say you love me baby, 

still you tell me maybe 

that somebody, well I'll be through. 



Well that'll be the day 

when you say goodbye 

That'll be the day 

when you make me cry 

You say you're gonna leave, 

you know it's a lie 

'cos that'll be the day 

when I die. 



Yes that'll be the day 

when you say goodbye 

Yes that'll be the day 

when you make me cry 

You say you're gonna leave, 

you know it's a lie 

'cos that'll be the day 

when I die 



Well when Cupid shot his dart, 

he shot it at your heart 

So if we'll ever part, 

and I'll leave you 

You say and hold me, 

and you tell me boldly 

that some day, well I'll be through. 



Well that'll be the day 

when you say goodbye 

Yes that'll be the day 

when you make me cry 

You say you're gonna leave, 

you know it's a lie 

'cos that'll be the day 

when I die 



Yeah that'll be the day 

Ohoh that'll be the day 

Ohoh that'll be the day 

Ohoh that'll be the day"
"1688744496-53","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-thank-you-girl.htm","""Thank You Girl""","Ah, ah, mm, you be good to me 

        you made me glad when I was blue 

        And eternally I'll always be 

        in love with you 

        And all I gotta do is thank you girl 

        Thank you girl"
"1688744499-54","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-tell-me-what-you-see.htm","""Tell Me What You See""","If you let me take your heart 

        I will prove to you 

        We will never be apart 

        If I'm part of you 

        Open up you eyes now 

        Tell me what you see 

        It is no surprise now 

        What you see is me"
"1688744502-55","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-teddy-boy.htm","""Teddy Boy""","This is the story of a boy named Teddy

If his mother said ""Teddy be good""

He would (alright)

She told him, Teddy, about his soldier daddy

But it made herself, and she cried, oh My!

Teddy used to tell her he'd be twice as good

And he knew he could

'Cause in his head

He said

""Mommy, don't worry, now Teddy Boy's here

Taking good care of you

Mommy, don't worry, good Teddy Boy's here

Teddy's gonna see you through""

And she said:

""Teddy, don't worry, your mommy is here

Taking good care of you""

she said

""Teddy don't worry, mommy is here

Teddy's gonna see you through""

He said: do do do do do do do

do do do do do do do do

Then came a day she found herself a man

Teddy turned and ran, oh, far away, OK.

He couldn't stand just to be around

So he left the town far away, yeh yeh

Day after day he'd be twice as good

And he knew he could, 'cause in his head

He said:

""Mommy, don't worry, now Teddy Boy's here

Taking good care of you

Mommy, don't worry, your Teddy Boy's here

Teddy's gonna see you through""

And she said:

""Teddy, don't worry, now mommy's here

Taking good care of you

Teddy, don't worry, now your mommy is here

Mommy's gonna see you through""

And he said:

""Mommy, don't worry, your Teddy boy's here

Taking good care of you

Mommy don't worry, Teddy boy's here

Teddy's gonna see you through""

Na na na na na na na na na na na na na na

oh yeah"
"1688744505-56","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-taxman.htm","""Taxman""","Let me tell you how it will be 

        There's one for you, nineteen for me 

        'cause I'm the taxman, 

        yeah, I'm the taxman"
"1688744508-57","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-sweet-little-sixteen.htm","""Sweet Little Sixteen""","Lyrics go here"
"1688744511-58","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-sure-to-fall-in-love-with-you.htm","""Sure To Fall (In Love With You)""","Lyrics go here"
"1688744514-59","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-sun-king.htm","""Sun King""","Ah 

        Here comes the Sun King 

        Here comes the Sun King 

        Everybody's laughing 

        Everybody's happy 

        Here comes the Sun King"
"1688744517-60","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-strawberry-fields-forever.htm","""Strawberry Fields Forever""","Let me take you down 

        cause I'm going to strawberry fields 

        Nothing is real 

        and nothing to get hung about 

        Strawberry fields forever"
"1688744523-61","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-something.htm","""Something""","Something in the way she moves 

        Attracts me like no other lover 

        Something in the way she woos me 

        I don't want to leave her now 

        You know I believe and how"
"1688744526-62","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-some-other-guy.htm","""Some Other Guy""","Lyrics go here"
"1688744529-63","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-soldier-of-love.htm","""Soldier Of Love""","Lyrics go here"
"1688744532-64","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-so-how-come-no-one-loves-me.htm","""So How Come (No One Loves Me)""","Lyrics go here"
"1688744535-65","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-slow-down.htm","""Slow Down""","Well, come on pretty baby won't you walk with me 

        Come on pretty baby won't you talk with me 

        Come on pretty baby give me one more chance 

        Try and save our romance 

        Slow down"
"1688744538-66","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-sie-liebt-dich.htm","""Sie Liebt Dich""","Sie liebt dich yeah yeah yeah. 

        Sie liebt dich yeah yeah yeah. 

        Sie liebt dich yeah yeah yeah yeah."
"1688744544-67","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-shes-leaving-home.htm","""She's Leaving Home""","Wednesday morning at five o'clock 

        as the day begins 

        Silently closing her bedroom door 

        Leaving the note that she hoped would say more 

        She goes downstairs to the kitchen 

        clutching her handkerchief 

        Quietly turning the back door key 

        Stepping outside she is free"
"1688744547-68","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-shes-a-woman.htm","""She's A Woman""","My love don't give me presents 

        I know that she's no peasant 

        Only ever has to give me 

        Love forever and forever 

        My love don't give me presents"
"1688744550-69","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-she-said-she-said.htm","""She Said, She Said""","She said I know what it's like to be dead 

        I know what it is to be sad 

        And she's making me feel like I've never been born"
"1688744553-70","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-she-loves-you.htm","""She Loves You""","She loves you, yeah, yeah, yeah 

        She loves you, yeah, yeah, yeah 

        She loves you, yeah, yeah, yeah"
"1688744556-71","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-she-came-in-through-the-bathroom-window.htm","""She Came In Through The Bathroom Window""","She came in through the bathroom window 

        protected by a silver spoon 

        But now she sucks her thumb and wonders 

        By the banks of her own lagoon"
"1688744559-72","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-sha-la-la-la-la.htm","""Sha La La La La!""","Lyrics go here"
"1688744562-73","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-sgt-peppers-lonely-hearts-club-band-reprise.htm","""Sgt. Pepper's Lonely Hearts Club Band (Reprise)""","We're Sgt. Pepper's Lonely Heart's Club Band 

        we hope you have enjoyed the show 

        Sgt. Pepper's Lonely Heart's Club Band 

        We're sorry but it's time to go 

        Sgt. Pepper's Lonely, Sgt. Pepper's Lonely 

        Sgt. Pepper's Lonely, Sgt. Pepper's Lonely"
"1688744565-74","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-sgt-peppers-lonely-hearts-club-band.htm","""Sgt. Pepper's Lonely Hearts Club Band""","It was twenty years ago today 

        Sgt. Pepper taught the band to play 

        They've been going in and out of style 

        But they're guaranteed to raise a smile 

        So may I introduce to you 

        the act you've know for all these years 

        Sgt. Pepper's Lonely Heart's Club Band"
"1688744568-75","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-sexy-sadie.htm","""Sexy Sadie""","Sexy Sadie what have you done 

        You made a fool of everyone 

        You made a fool of everyone 

        Sexy Sadie, ooh, what have you done"
"1688744571-76","https://www.brianhartzog.com/beatles/beatles-alphabetical-list-of-all-lyrics.htm","https://www.brianhartzog.com/beatles/beatles-song-lyrics-to-set-fire-to-that-lot.htm","""Set Fire To That Lot!""","Lyrics go here"
