web-scraper-order,web-scraper-start-url,Paginacja,Tytuł,Teksty
"1688740734-147","https://www.songlyrics.com/one-direction-lyrics/","https://www.songlyrics.com/one-direction/everything-about-you-lyrics/","One Direction - Everything About You Lyrics","You know I've always got your back girl

So let me be the one you come running to, running to, r-r-running

I see it's just a matter of fact, girl

You just call my name

I'll be coming through, coming through, I'll keep coming



On the other side of the world

I'll be there in two, I'll be there in two, I'll be there in two

I still feel it everytime

It's just something that you do

Now ask me why I want to



It's everything about you, you, you

Everything that you do, do do

From the way that we touch, baby

To the way that you kiss on me



It's everything about you, you, you (It's everything about you)

The way you make it feel, new, new, new

Like everybody, it's just us too

And there's nothing I could point to



It's everything about you, you, you (Everything about you)

Everything about you, you, you (Everything about you)

It's everything that you do, do do (Everything about you)

It's everything about you



Yes, I like the way you smile with your eyes

Other guys see it but don't realize that it's m-my loving

There's something about your laugh that it makes me want to have to

There's nothing funny so we laugh at n-n-nothing



Every minute's like the last so let's just take it real slow

Forget about the clock that's tick-tick-ticking

I still feel it everytime

It's just something I have to do

Now ask me why I want to



It's everything about you, you, you

Everything that you do, do do

From the way that we touch, baby

To the way that you kiss on me



It's everything about you, you, you (It's everything about you)

The way you make it feel, new, new, new

Like everybody, it's just us too

And there's nothing I could point to



It's everything about you, you, you (Everything about you)

Everything about you, you, you (Everything about you)

It's everything that you do, do do (Everything about you)

It's everything about you



And you have always been the only one I wanted

And I wanted you to know without you I can't face it



All we wanna have is fun

But they say that we're too young

Let them say what they want



It's everything about you, you, you

Everything that you do, do do

From the way that we touch, baby

To the way that you kiss on me



It's everything about you, you, you (It's everything about you)

It's everything that you do, do do

Like everybody, it's just us too

And there's nothing I could point to



It's everything about you, you, you (Everything about you)

Everything about you, you, you (Everything about you)

It's everything that you do, do do (Everything about you)

It's everything about you"
"1688740737-148","https://www.songlyrics.com/one-direction-lyrics/","https://www.songlyrics.com/one-direction/i-want-lyrics/","One Direction - I Want Lyrics","Give you this, give you that

Blow a kiss, take it back

If I looked inside your brain

I would find lots of things

Clothes, shoes, diamond rings

Stuff that's driving me insane



You could be preoccupied

Different date every night

You just got to say the word

But you're not into them at all

You just want materials

I should know because I've heard

When girls say...



I want, I want, I want

But that's crazy

I want, I want, I want

And that's not me

I want, I want, I want

To be loved by you



You've got everything you need

But you want accessories

Got to hold it in your hand

If I changed the world for you

I bet you wouldn't have a clue

Don't you know that I can't stand

When girls say...



I want, I want, I want

But that's crazy

I want, I want, I want

And that's not me

I want, I want, I want

To be loved by you



Oh, and all the girls say…



I want, I want, I want

But that's crazy

I want, I want, I want

And that's not me

I want, I want, I want

To be loved by you



Be loved by you

I wanna, I'll stay true

I wonder if you knew

What you put me through

But you want, you want, you want me to love you too



I want, I want, I want

But that's crazy

I want, I want, I want

But that's not me

I want, I want, I want

To be loved by you



Oh, and all the girls say…



I want, I want, I want

But that's crazy

I want, I want, I want

And that's not me

I want, I want, I want

To be loved by you



I want, I want, I want

And all the girls say

I want, I want, I want

And that's crazy

I want, I want, I want

To be loved by you"
"1688740740-149","https://www.songlyrics.com/one-direction-lyrics/","https://www.songlyrics.com/one-direction/what-makes-you-beautiful-live-lyrics/","One Direction - What Makes You Beautiful (Live) Lyrics","so come on!!

baby you got me sick

i dont know what i did

you need to take a break and

figure all that out

catch your voice in my head

saying lets just be friend

snap that words came out if your mouth



Everyone else in the room can see it

Everyone else but you-ou

Baby, you light up my world like nobody else

The way that you flip your hair gets me overwhelmed

But when you smile at the ground, it ain't hard to tell



You don't kno-o-ow

You don't know you're beautiful

If only you saw what I can see

You'll understand why I want you so desperately

Right now I'm looking at you and I can't believe

You don't kno-o-ow



You don't know you're beautiful

Oh oh oh, that's what makes you beautiful

So c-come on

You got it wrong

To prove I'm right, I put it in a so-o-ong

I don't know why

You're being shy

And turn away when I look into your e-e-eyes



Everyone else in the room can see it

Everyone else but you-ou

Baby, you light up my world like nobody else

The way that you flip your hair gets me overwhelmed

But when you smile at the ground, it ain't hard to tell



You don't kno-o-ow

You don't know you're beautiful

If only you saw what I can see

You'll understand why I want you so desperately

Right now I'm looking at you and I can't believe

You don't kno-o-ow



You don't know you're beautiful

Oh oh oh, that's what makes you beautiful

Na na na-na na na-na, na-na

Na na na-na na-na



Na na na-na na na-na, na-na

Na na na-na na-na

Baby, you light up my world like nobody else

The way that you flip your hair gets me overwhelmed

But when you smile at the ground, it ain't hard to tell



You don't kno-o-ow

You don't know you're beautiful

Baby, you light up my world like nobody else

The way that you flip your hair gets me overwhelmed (Come on)

But when you smile at the ground, it ain't hard to tell (Ground)



You don't kno-o-ow

You don't know you're beautiful (Ohh)

If only you saw what I can see

You'll understand why I want you so desperately (Desperately)

Right now I'm looking at you and I can't believe

You don't kno-o-ow

You don't know you're beautiful

Oh oh oh, you don't know you're beautiful (Ohh)

Oh oh oh, that's what makes you beautiful"
"1688740743-150","https://www.songlyrics.com/one-direction-lyrics/","https://www.songlyrics.com/one-direction/i-should-have-kissed-you-lyrics/","One Direction - I Should Have Kissed You Lyrics","I keep playing inside my head

All that you said to me

I lie away just to convince myself

This wasn't just a dream



Cause you were right here

And I should've taken the chance

But I got so scared

And I lost the moment again

It's all that I can think about, oh

You're all that I can think about



Is your heart taken?

Is there somebody on your mind?

I'm so sorry, i'm so confused

Just tell me, am I out of time?



Is your heart taken?

How do you feel about me now?

I can't believe I let you walk away

When, when I should have kissed you



I should, I should oh, I should have kissed you

I should, I should oh, I should have kissed you

I should, I should oh, I should have kissed you

I should, I should oh, I should have kissed you



Every morning when I Ieave my house

I always look for you

I see you everytime when I close my eyes

what am I gonna do?



And all my friends say I'm punching over my weight

But in your eyes I saw how you were looking at me

It's all that I can think about

you're all that I can think about



Is your heart taken

Is there somebody else on your mind

I'm so sorry, I'm so confused

Just tell me- am I out of time?

Is your heart breaking

How do you feel about me now

I cant believe I let you walk away when

when I should've kissed you…



I should, I should oh, I should have kissed you

I should, I should oh, I should have kissed you

I should, I should oh, I should have kissed you

I should, I should oh, I should have kissed you

When you stood there



just a heartbeat away

When we were dancing

and you looked up at me

If I had known then

that I'd be feeling this way



If I could replay

I would had never let you go

No, never had let you go

am I out of time



Is your heart taken

Is there somebody else on your mind

I'm so sorry I'm so confused

Just tell me- am I out of time?

Is your heart breaking

How do you feel about me now

I cant believe I let you walk away when

when I should've kissed you…

I should, I should oh, I should have kissed you

I should, I should oh, I should have kissed you

I should, I should oh, I should have kissed you

I should, I should oh, I should have kissed you"
"1688740746-151","https://www.songlyrics.com/one-direction-lyrics/","https://www.songlyrics.com/one-direction/one-thing-acoustic-lyrics/","One Direction - One Thing (Acoustic) Lyrics","I've tried playing it cool

But when I'm looking at you

I can't ever be brave

'Cause you make my heart race



Shot me out of the sky

You're my kryptonite

You keep making me weak

Yeah, frozen and can't breathe



Something's gotta give now

Cause I'm dying just to make you see

That I need you here with me now

Cause you've got that one thing



So get out, get out, get out of my head

And fall into my arms instead

I don't, I don't, don't know what it is

But I need that one thing

And you've got that one thing



Now I'm climbing the walls

But you don't notice at all

That I'm going out of my mind

All day and all night



Somethings' gotta give now

Cause I'm dying just to know your name

And I need you here with me now

Cause you've got that one thing



So get out, get out, get out of my head

And fall into my arms instead

I don't, I don't, don't know what it is

But I need that one thing



Get out, get out, get out of my mind

And come on, come into my life

I don't, I don't, don't know what it is

But I need that one thing

And you've got that one thing



Woah



You've got that one thing



Get out, get out, get out of my head

And fall into my arms instead

So get out, get out, get out of my head

And fall into my arms instead

I don't, I don't, don't know what it is

But I need that one thing

Get out, get out, get out of my mind

And come on, come into my life

I don't, I don't, don't know what it is

But I need that one thing

And you've got that one thing"
"1688740749-152","https://www.songlyrics.com/one-direction-lyrics/","https://www.songlyrics.com/one-direction/my-life-would-suck-without-you-x-factor-performance-lyrics/","One Direction - My Life Would Suck Without You (X Factor performance) Lyrics","Liam:

Guess this means you're sorry

You're standing at my door

Guess this means you take back

All you said before

Like how much you wanted

Anyone but me

Said you'd never come back

But here you are again

One Direction:

Cause we belong together now, yeah

Forever united here somehow, yeah

You got a piece of me

And honestly,

My life (my life) would suck (would suck) without you

Liam:

Maybe I was stupid for telling you goodbye

Maybe I was wrong for

Zayn:

Tryin' to pick a fight

One Direction:

Cause we belong together now, yeah

Forever united here somehow, yeah

You got a piece of me

And honestly,

My life (my life) would suck (would suck) without you"
"1688740753-153","https://www.songlyrics.com/one-direction-lyrics/","https://www.songlyrics.com/one-direction/only-girl-in-the-world-x-factor-performance-lyrics/","One Direction - Only Girl (in the World) (X Factor performance) Lyrics","I want you to love me, like I'm a hot guy

Keep thinkin' of me yeaah , do in what you like

So girl forget about the world

cuz it's gon' be me and you tonight

Im gonna make your bed for ya,

and then i'ma gonna swallow my pride



Im gonna make you feel like you're the only girl in the world

Like you're the only one

that I'll ever love

Like I'm the only one who knows your heart

Only girl in the world...

Like I'm the only one thats in command

´Cause your the only one who understands

How to make me feel like a man

only girl

Take me for a ride, ride

Oh Baby take me high, high

Let me make you first, first

Make it last all nigh, night



Take me for a ride, ride

Oh baby take me high, high

Let me make you first, first

Make it last all nigh...



Im gonna make you feel like you're the only girl in the world

Like you're the only one

that I'll ever love

Like I'm the only one who knows your heart

Only girl in the world...

Like I'm the only one thats in command



´Cause your the only one who understands

How to make me feel like a man

Only girl..."
"1688740756-154","https://www.songlyrics.com/one-direction-lyrics/","https://www.songlyrics.com/one-direction/gotta-be-you-lyrics/","One Direction - Gotta Be You Lyrics","Girl I see it in your eyes you're disappointed

'Cause I'm the foolish one that you anointed with your heart

I tore it apart



And girl what a mess I made upon your innocence

And no woman in the world deserves this

But here I am asking you for one more chance



Can we fall, one more time?

Stop the tape and rewind

Oh, and if you walk away I know I'll fade

'Cause there is nobody else



It's gotta be you

Only you

It's gotta be you

Oh, only you



Now girl I hear it in your voice and how it trembles

When you speak to me I don't resemble, who I was

You've almost had enough



And your actions speak louder than words

And you're about to break from all you've heard

But don't be scared, I ain't going no where



I'll be here, by your side

No more fears, no more crying

But if you walk away, I know I'll fade

'Cause there is nobody else



It's gotta be you

Only you

It's gotta be you

Oh, only you



Oh girl, can we try one more, one more time?

One more, one more, can we try?

One more, one more time

I'll make it better

One more, one more, can we try?

One more, one more

Can we try one more time to make it all better?



'Cause it's gotta be you

It's gotta be you

Oh, only you

Only you



It's gotta be you

Only you

It's gotta be you

Oh, only you"
"1688740759-155","https://www.songlyrics.com/one-direction-lyrics/","https://www.songlyrics.com/one-direction/stole-my-heart-lyrics/","One Direction - Stole My Heart Lyrics","Waiting for a girl like you



The light shines

It's getting hot on my shoulders

I don't mind

This time it doesn't matter

'Cause your friends

They look good but you look better



Don't you know all night

I've been waiting for a girl like you to come around, round, round?



Under the lights tonight, you turned around

And you stole my heart with just one look

When I saw your face, I fell in love

It took a minute girl to steal my heart tonight (eh eh eh eh)

With just one look, yeah (eh eh eh eh)

Been waiting for a girl like you



I'm weaker

My words fall and they hit the ground

Oh, life

Come on here, don't you fail me now?

I start to say

""I think I love you"" But I make no sound



You know cause all my life

I've been waiting for a girl like you to come around



Under the lights tonight, you turned around

And you stole my heart with just one look

When I saw your face, I fell in love

It took a minute girl to steal my heart tonight (eh eh eh eh)

With just one look, yeah (eh eh eh eh)

Been waiting for a girl like you



There is no other place that I would rather be

Than right here with you tonight

As we lay on the ground I put my arms around you

And we can stay here tonight

'Cause there's so much that I wanna say, I wanna say



Under the lights tonight, you turned around

And you stole my heart with just one look

When I saw your face, I fell in love

It took a minute girl to steal my heart

Under the lights tonight (eh eh eh), you turned around

And you stole my heart (eh eh eh), with just one look

When I saw your face (eh eh eh), I fell in love

It took a minute girl (eh eh eh) to steal my heart tonight (eh eh eh eh)

With just one look, yeah (eh eh eh eh)

Been waiting for a girl like you



Been waiting for a girl like you"
"1688740762-156","https://www.songlyrics.com/one-direction-lyrics/","https://www.songlyrics.com/one-direction/one-thing-lyrics/","One Direction - One Thing Lyrics","I've tried playing it cool

But when I'm looking at you

I can't ever be brave

'Cause you make my heart race



Shot me out of the sky

You're my kryptonite

You keep making me weak

Yeah, frozen and can't breathe



Something's gotta give now

'Cause I'm dying just to make you see

That I need you here with me now

'Cause you've got that one thing



So get out, get out, get out of my head

And fall into my arms instead

I don't, I don't, don't know what it is

But I need that one thing

And you've got that one thing



Now I'm climbing the walls

But you don't notice at all

That I'm going out of my mind

All day and all night



Something's gotta give now

'Cause I'm dying just to know your name

And I need you here with me now

'Cause you've got that one thing



So get out, get out, get out of my head

And fall into my arms instead

I don't, I don't, don't know what it is

But I need that one thing



So get out, get out, get out of my mind

And come on, come into my life

I don't, I don't, don't know what it is

But I need that one thing

And you've got that one thing



Woah-oh-oh-oh

Woah-oh-oh-oh-oh

Woah-oh-oh-oh

You've got that one thing



Get out, get out, get out of my head

And fall into my arms instead



So get out, get out, get out of my head

And fall into my arms instead

I don't, I don't, don't know what it is

But I need that one thing



So get out, get out, get out of my mind (Out of my mind)

And come on, come into my life

I don't, I don't, don't know what it is

But I need that one thing

Yeah, you've got that one thing"
"1688740765-157","https://www.songlyrics.com/one-direction-lyrics/","https://www.songlyrics.com/one-direction/more-than-this-lyrics/","One Direction - More Than This Lyrics","I'm broken, do you hear me?

I'm blinded

'Cause you are everything I see



I'm dancing, alone

I'm praying

That your heart will just turn around



And as I walk up to your door

My head turns to face the floor

'Cause I can't look you in the eyes and say



When he opens his arms and holds you close tonight

It just won't feel right

'Cause I can love you more than this, yeah



When he lays you down, I might just die inside

It just don't feel right

'Cause I can love you more than this

Can love you more than this



If I'm louder, would you see me?

Would you lay down

In my arms and rescue me?



'Cause we are the same

You saved me

But when you leave it's gone again



And then I see you on the street

In his arms, I get weak

My body feels I'm on my knees, praying



When he opens his arms and holds you close tonight

It just won't feel right

'Cause I can love you more than this, yeah



When he lays you down, I might just die inside

It just don't feel right

'Cause I can love you more than this, yeah



I've never had the words to say

But now I'm asking you to stay

For a little while inside my arms



And as you close your eyes tonight

I pray that you will see the light

That's shining from the stars above



And I say



When he opens his arms and holds you close tonight

It just won't feel right

'Cause I can love you more than this

'Cause I can love you more than this



When he lays you down, I might just die inside

It just don't feel right

'Cause I can love you more than this, yeah



When he opens his arms and holds you close tonight

It just won't feel right

'Cause I can love you more than this, yeah



When he lays you down, I might just die inside

It just don't feel right

'Cause I can love you more than this

Can love you more than this"
"1688740768-158","https://www.songlyrics.com/one-direction-lyrics/","https://www.songlyrics.com/one-direction/up-all-night-lyrics/","One Direction - Up All Night Lyrics","It feels like we been living in fast-foward

Another moment passing by (Up-up-up all night)

The party's ending but it's now or never

Nobody's going home tonight (Up-up-up all night)



Katy Perry's on replay, she's on replay

DJ got the floor to shake, the floor to shake

People going all the way, yeah, all the way

I'm still wide awake



I wanna stay up all night

And jump around until we see the sun

I wanna stay up all night

And find a girl and tell her she's the one



Hold on to the feeling and don't let it go

'Cause we got the flow now, get out of control

I wanna stay up all night and do it all with you



Up-up-up-up-up

Up all night, like this, all night, hey

Up all night, like this, all night, hey

Up all night



Don't even care about the table breaking

We only wanna have a laugh (Up-up-up all night)

I'm only thinking 'bout this girl I'm seeing

I hope she wanna kiss me back (Up-up-up all night)



Katy Perry's on replay, she's on replay

DJ got the floor to shake, the floor to shake

People going all the way, yeah, all the way

I'm still wide awake



I wanna stay up all night

And jump around until we see the sun

I wanna stay up all night

And find a girl and tell her she's the one



Hold on to the feeling and don't let it go

'Cause we got the flow now, get out of control

I wanna stay up all night and do it all with you



Up-up-up-up-up

Up all night, like this, all night, hey

Up all night, like this, all night, hey

Up all night



Katy Perry's on replay, she's on replay (Up all night, up all night)

(We're gonna want to stay up all night)

DJ got the floor to shake, the floor to shake (Up all night, up all night)

(We're gonna want to stay up all night)

Up all night, up all night

(We're gonna want to stay up all night)



I wanna stay up all night

And jump around until we see the sun

I wanna stay up all night

And find a girl and tell her she's the one



Hold on to the feeling and don't let it go

'Cause we got the flow now, get out of control

I wanna stay up all night and do it all with you



Up-up-up-up-up

Up all night, like this, all night, hey

Up all night, like this, all night, hey

Up all night"
"1688740771-159","https://www.songlyrics.com/one-direction-lyrics/","https://www.songlyrics.com/one-direction/i-wish-lyrics/","One Direction - I Wish Lyrics","Na, na, na, na, na

Na, na, na, na, na



He takes your hand

I die a little

I watch your eyes

And I'm in riddles

Why can't you look at me like that?



Na, na, na, na, na



When you walk by

I try to say it

But then I freeze

And never do it

My tongue gets tied

The words gets trapped



I hear the beat of my heart get louder

Whenever I'm near you



But I see you with him

Slow dancing

Tearing me apart

'Cause you don't see



Whenever you kiss him

I'm breaking

Oh, how I wish that it was me



Na, na, na, na, na

Na, na, na, na, na



He looks at you

The way that I would

Does all the things

I know that I could

If only time could just turn back



'Cause I got three little words

That I've always been dying to tell you



But I see you with him

Slow dancing

Tearing me apart

'Cause you don't see



Whenever you kiss him

I'm breaking

Oh, how I wish that it was me



With my hands on your waist

While we dance in the moonlight

I wish it was me that you'll call later on

'Cause you wanna say goodnight



'Cause I see you with him

Slow dancing

Tearing me apart cos you don't see



But I see you with him

Slow dancing

Tearing me apart

'Cause you don't see



Whenever you kiss him

I'm breaking

Oh, how I wish

Oh, how I wish

Oh, how I wish

That was me, me, me

Oh, how I wish that was me"
"1688740774-160","https://www.songlyrics.com/one-direction-lyrics/","https://www.songlyrics.com/one-direction/tell-me-a-lie-lyrics/","One Direction - Tell Me a Lie Lyrics","Can't ever get it right

No matter how hard I try

And I've tried



Well, I put up a good fight

But your words cut like knives

And I'm tired

As you break my heart again this time



Tell me I'm a screwed up mess

That I never listen, listen

Tell me you don't want my kiss

That you need your distance, distance

Tell me everything but don't you say he's what you're missing baby

If he's the reason that you're leaving me tonight

Spare me what you think and

Tell me a lie



Well, You're the charming type

That little twinkle in your eye

Gets me every time

And well there must have been a time

I was a reason for that smile

So keep in mind

As you take what's left of you and I



Tell me I'm a screwed up mess

That I never listen, listen

Tell me you don't want my kiss

That you're need your distance, distance

Tell me everything but don't you say he's what you're missing baby

If he's the reason that you're leaving me tonight

Spare me what you think and

Tell me a lie



Tell me a lie



Tell me a lie

Tell me a lie

Tell me I'm a screwed up mess

That I never listen, listen

Tell me you don't want my kiss

That you're needing distance, distance

Tell me everything but don't you say he's what you're missing baby

If he's the reason that you're leaving me tonight

Spare me what you think and

Tell me a lie

Tell me a lie

Tell me a lie

Tell me a lie

Tell me a lie"
"1688740777-161","https://www.songlyrics.com/one-direction-lyrics/","https://www.songlyrics.com/one-direction/taken-lyrics/","One Direction - Taken Lyrics","Now that you can't have me

You suddenly want me

Now that i'm with somebody else

You tell me you love me



I slept on your doorstep

Begging for one chance

Now that I finally moved on

You say that you missed me all along



Who do you think you are?

Who do you think I am?

You only love to see me breaking

You only want me cause I'm taken

You don't really want my heart

No, you just like to know you can

Still be the one who gets it breaking

You only want me when i'm taken



You're messing with my head

Girl, that's what you do best

Saying there's nothing you won't do

To get me to say yes



You're impossible to resist

But I wouldn't bet your heart on it

It's like I'm finally awake

And you're just a beautiful mistake



Who do you think you are?

Who do you think I am?

You only love to see me breaking

You only want me cause I'm taken

You don't really want my heart

No, you just like to know you can

Still be the one who gets it breaking

You only want me when I'm taken



Thank you for showing me

Who you are underneath

No, thank you, I don't need

Another heartless misery

You think i'm doing this to make you jealous

And I know that you hate to hear this

But this is not about you anymore



Who do you think you are?

Who do you think I am?

You only love to see me breaking

You only want me cause I'm taken

You don't really want my heart

No, you just like to know you can (no, you don't, no, you don't)

Still be the one who gets it breaking (breaking)

You only want me when I'm taken



Now that you can't have me

You suddenly want me."
"1688740780-162","https://www.songlyrics.com/one-direction-lyrics/","https://www.songlyrics.com/one-direction/fire-lyrics/","One Direction - Fire Lyrics","I think I'm gonna lose my mind,

Something deep inside me,

I can't give up,

I think I'm gonna lose my mind, I'll roll and I'll roll 'til I'm out of luck,

yeah, I'll roll and I'll roll 'til I'm out of luck, I'm feeling something deep inside,

Hotter than a jet stream burning up,

I got a feeling deep inside,

It's taking, it's taking all I got,

yeah, it's taking, it's taking all I got.'

Cause nobody knows you, baby, the way I do,

And nobody loves you, baby, the way I do, It's been so long, it's been so long,

maybe you are fireproof,

'Cause nobody saves me, baby, the way you do.

I think I'm gonna win this time,

Riding on the wind and I won't give up,

I think I'm gonna win this time,

I'll roll and I'll roll, 'til I change my luck,

yeah, I'll roll and I'll roll, 'til I change my luck,

'Cause nobody knows you, baby, the way I do,

And nobody loves you, baby, the way I do,

It's been so long, it's been so long,

you must be fireproof,

'Cause nobody saves me, baby, the way you do,'

Cause nobody knows you, baby, the way I do,

And nobody loves you, baby, the way I do, It's been so long, it's been so long,

maybe you were fireproof,

'Cause nobody saves me, baby, the way you do"
"1688740783-163","https://www.songlyrics.com/one-direction-lyrics/","https://www.songlyrics.com/one-direction/feel-this-lyrics/","One Direction - Feel This Lyrics","It's gotta be this one

Don't have to fake it

You know I can take it

What if i told you

Your tears

Haven't been ignored

And everything

That is taken

Can be restored



Feel this

Can you feel this

My heart beating

Out of my chest

Feel this

Can you feel this

Salvation

Under my breath



It's gotta be

Disguised

Soul and script

(Soul and script)

Caught in the mirror

What if i told you

That in a sense is yours

And beauty you have now

Is brighter

Than before, before

Let go, let go

And believe

Let go, let go

And believe

Let go

Let go"
"1688740786-164","https://www.songlyrics.com/one-direction-lyrics/","https://www.songlyrics.com/one-direction/diana-lyrics/","One Direction - Diana Lyrics","Diana



The front pages are your pictures,

They make you look so small,

How could someone not miss you at all?



Oh-ah-oh



I never would mistreat ya,

Oh I'm not a criminal,

I speak a different language but I still hear your call.



Diana,

Let me be the one to light a fire inside those eyes,

You've been lonely,

You don't even know me,

But I can feel you crying,

Diana,

Let me be the one to lift your heart up and save your life,

I don't think you even realize baby you'd be saving mine.



(Oh-oh)



Diana



It's only been four months but

You've fallen down so far.

How could someone mislead you at all?



Oh-ah-oh



I wanna reach out for you,

I wanna break these walls,

I speak a different language but I still hear you call.



Diana,

Let me be the one to light a fire inside those eyes,

You've been lonely,

You don't even know me,

But I can feel you crying,

Diana,

Let me be the one to lift your heart up and save your life,

I don't think you even realize baby you'd be saving mine.



We all need something,

This can't be over now,

If I could hold you,

Swear I'd never put you down



Diana,

Let me be the one to light a fire inside those eyes,

You've been lonely,

You don't even know me,

But I can feel you crying,

Diana,

Let me be the one to lift your heart up and save your life,

I don't think you even realize baby you'd be saving mine



Oh-ah-oh

Diana,

Oh-ah-oh-oh-oh-oh-oh-oh

Diana

Baby, you'd be saving mine

Oh-ah-oh

Diana,

Oh-ah-oh-oh-oh-oh-oh-oh

Diana,

Baby, you'd be saving mine"
"1688740789-165","https://www.songlyrics.com/one-direction-lyrics/","https://www.songlyrics.com/one-direction/midnight-memories-lyrics/","One Direction - Midnight Memories Lyrics","1, 2, 3



Straight off the plane to a new hotel

Just touched down, you could never tell

A big house party with a crowded kitchen

People talk shh, but we don't listen



Tell me that I'm wrong, but I do what I please

Way too many people in the Addison Lee

Now I'm at the age when I know what I need, oh-whoa



Midnight memories

Oh, oh, oh, oh, oh-oh

Baby, you and me, stumbling in the street

Singing, singing, singing, singing



Midnight memories

Oh, oh, oh, oh, oh-oh

Anywhere we go, never say no

Just do it, do it, do it, do it



Five foot something with the skinny jeans

Don't look back, baby follow me

I don't know where I'm going but I'm finding my way

Same old shh, but a different day



Tell me that I'm wrong, but I do what I please

Way too many people in the Addison Lee

Now I'm at the age when I know what I need, oh-whoa



Midnight memories

Oh, oh, oh, oh, oh-oh

Baby, you and me, stumbling in the street

Singing, singing, singing, singing



Midnight memories

Oh, oh, oh, oh, oh-oh

Anywhere we go, never say no

Just do it, do it, do it



You and me and all our friends

I don't care how much we spend

Baby, this is what the night is for

Oh, oh, oh, oh



I know nothing's making sense

For tonight, let's just pretend

I don't wanna stop, so give me more

Oh, oh, oh, oh, oh, oh



Midnight memories

Oh, oh, oh, oh, oh-oh

Baby, you and me, stumbling in the street

Singing, singing, singing, singing



Midnight memories

Oh, oh, oh, oh, oh-oh

Anywhere we go, never say no

Just do it, do it, do it, do it (Yeah!)"
"1688740792-166","https://www.songlyrics.com/one-direction-lyrics/","https://www.songlyrics.com/one-direction/you-i-lyrics/","One Direction - You & I Lyrics","I figured it out

I figured it out from black and white

Seconds and hours

Maybe they had to take some time



I know how it goes

I know how it goes from wrong and right

Silence and sound

Did they ever hold each other



Tight, like us?

Did they ever fight, like us?



You and I

We don't wanna be like them

We can make it 'till the end

Nothing can come between



You and I

Not even the Gods above

Can separate the two of us

No, nothing can come between



You and I

Oh, you and I



I figured it out

Saw the mistakes of up and down

Meet in the middle

There's always room for common ground



I see what it's like

I see what it's like for day and night

Never together

'Cause they see things in a different



Light, like us

They never tried, like us



You and I

We don't wanna be like them

We can make it 'till the end

Nothing can come between



You and I

Not even the Gods above

Can separate the two of us



'Cause you and I



We don't wanna be like them

We can make it 'till the end

Nothing can come between

You and I



Not even the gods above

Can separate the two of us

No, nothing can come between

You and I



You and I



Oh, you and I

Oh, you and I



We can make it if we try

You and I



Oh, you and I"
"1688740795-167","https://www.songlyrics.com/one-direction-lyrics/","https://www.songlyrics.com/one-direction/don-t-forget-where-you-belong-lyrics/","One Direction - Don't Forget Where You Belong Lyrics","Been a lot of places

I've been all around the world

Seen a lot of faces

Never knowing where I was



On the horizon

Well I know, I know, I know, I know

The sun will be rising back home



Living out of cases

Ain't packing up and taking off

Made a lot of changes

But not forgetting who I was



On the horizon

Well I know, I know, I know, I know

The moon will be rising back home



Don't forget where you belong, home

Don't forget where you belong, home

If you ever feel alone, don't

You were never on your own

And the proof is in this song



I've been away for ages

But I got everything I need

I'm flicking through the pages

I've written in my memory



I feel like I'm dreaming

Oh, so I know, I know, I know, I know

That I'm never leaving, no, I won't go



Don't forget where you belong, home

Don't forget where you belong, home

If you ever feel alone, don't

You were never on your own

And the proof is in this song



Lights up and they should be on

Even stars in the skies, they're wrong

Short days when the nights are long

When I think of the days I've done

Don't matter how far I've gone

I'm always feeling like home



Don't forget where you belong, home

Don't forget where you belong (don't forget it), home

If you ever feel alone, don't

You were never on your own

Never, never, never



Don't forget where you belong, home

Don't forget where you belong (don't forget it), home

If you ever feel alone, don't

You were never on your own (you were never)

And the proof is in this song



Home

Don't forget it

Home

If you ever feel alone, don't

You were never on your own (you were never)

And the proof is in this song



Never forget it, this song

Don't forget it

No one ever forget it, this song

You were never"
"1688740798-168","https://www.songlyrics.com/one-direction-lyrics/","https://www.songlyrics.com/one-direction/strong-lyrics/","One Direction - Strong Lyrics","My hands, your hands

Tied up like two ships

Drifting, weightless

Waves try to break it



I'd do anything to save it

Why is it so hard to save it?



My heart, your heart

Sit tight like bookends

Pages between us

Written with no end



So many words we're not saying

Don't wanna wait 'til it's gone

You make me strong



I'm sorry if I say, ""I need you""

But I don't care, I'm not scared of love

'Cause when I'm not with you, I'm weaker

Is that so wrong? Is it so wrong?

That you make me strong



Think of how much

Love that's been wasted

People always

Trying to escape it



Move on to stop their heart breaking

But there's nothing I'm running from

You make me strong



I'm sorry if I say, ""I need you""

But I don't care, I'm not scared of love

'Cause when I'm not with you, I'm weaker

Is that so wrong? Is it so wrong?



So baby hold on to my heart, oh

Need you to keep me from falling apart

I'll always hold on

'Cause you make me strong



I'm sorry if I say, ""I need you""

But I don't care, I'm not scared of love

'Cause when I'm not with you, I'm weaker

Is that so wrong? Is it so wrong?



I'm sorry if I say, ""I need you""

But I don't care, I'm not scared of love

'Cause when I'm not with you, I'm weaker

Is that so wrong? Is it so wrong?

That you make me...



I'm sorry if I say, ""I need you""

But I don't care, I'm not scared of love

'Cause when I'm not with you, I'm weaker

Is that so wrong? Is it so wrong?

That you make me strong"
